FECHA,DETALLE,ENTRADA,SALIDA,SALDO ,ADQ.,PROM.,DEBE,HABER,SALDO,OBSERVACIONES
11/01/2018,Calamina 0.35*1000mm F- 1212,,58,31296.61,,21.20272155,,1229.75785,663573.3073,
12/01/2018,Calamina 0.35*1000mm F- 1213,,35,31261.61,,21.20272155,,742.0952543,662831.2121,
12/01/2018,Calamina 0.35*1000mm F- 1214,,84.7,31176.91,,21.20272155,,1795.870515,661035.3415,
12/01/2018,Calamina 0.35*1000mm  F- 1215,,5,31171.91,,21.20272155,,106.0136078,660929.3279,
17/01/2018,Calamina 0.35*1000mm F- 1216,,40.31,31131.6,,21.20272155,,854.6817057,660074.6462,
17/01/2018,Calamina 0.35*1000mm  F- 1217,,40,31091.6,,21.20272155,,848.108862,659226.5374,
17/01/2018,Calamina 0.35*1000mm F- 1218,,98,30993.6,,21.20272155,,2077.866712,657148.6707,
17/01/2018,Calamina 0.35*1000mm F- 1220,,70,30923.6,,21.20272155,,1484.190509,655664.4802,
18/01/2018,Calamina 0.35*1000mm F- 1221,,35,30888.6,,21.20272155,,742.0952543,654922.3849,
20/01/2018,Calamina 0.35*1000mm F- 1225,,42,30846.6,,21.20272155,,890.5143051,654031.8706,
24/01/2018,Calamina 0.35*1000mm  F- 1230,,16.8,30829.8,,21.20272155,,356.2057221,653675.6649,
24/01/2018,ANULADA F- 1231,,0,30829.8,,21.20272155,,0,653675.6649,
24/01/2018,Calamina 0.35*1000mm F- 1232,,72.66,30757.14,,21.20272155,,1540.589748,652135.0751,
24/01/2018,Calamina 0.35*1000mm F- 1233,,326,30431.14,,21.20272155,,6912.087226,645222.9879,
25/01/2018,Calamina 0.35*1000mm F- 1234,,7,30424.14,,21.20272155,,148.4190509,645074.5688,
26/01/2018,Calamina 0.35*1000mm F- 1235,,49.05,30375.09,,21.20272155,,1039.993492,644034.5754,
26/01/2018,Calamina 0.35*1000mm F- 1236,,24,30351.09,,21.20272155,,508.8653172,643525.71,
27/01/2018,Calamina 0.35*1000mm F- 1237,,9,30342.09,,21.20272155,,190.824494,643334.8855,
29/01/2018,Calamina 0.35*1000mm F- 1239,,25,30317.09,,21.20272155,,530.0680388,642804.8175,
29/01/2018,Calamina 0.35*1000mm F- 1240,,33.9,30283.19,,21.20272155,,718.7722606,642086.0452,
30/01/2018,Calamina 0.35*1000mm F- 1241,,91.2,30191.99,,21.20272155,,1933.688205,640152.357,
01/02/2018,Calamina 0.35*1000mm F- 1244,,38.5,30153.49,,21.20272155,,816.3047797,639336.0523,
01/02/2018,Calamina 0.35*1000mm  F- 1245,,38.5,30114.99,,21.20272155,,816.3047797,638519.7475,
02/02/2018,Calamina 0.35*1000mm F- 1246,,1,30113.99,,21.20272155,,21.20272155,638498.5448,
03/02/2018,Calamina 0.35*1000mm F- 1250,,154.8,29959.19,,21.20272155,,3282.181296,635216.3635,
03/02/2018,ANULADA F- 1253,,0,29959.19,,21.20272155,,0,635216.3635,
03/02/2018,Calamina 0.35*1000mm F- 1254,,46,29913.19,,21.20272155,,975.3251913,634241.0383,
05/02/2018,Calamina 0.35*1000mm F- 1257,,12.5,29900.69,,21.20272155,,265.0340194,633976.0042,
07/02/2018,ANULADA F- 1259,,0,29900.69,,21.20272155,,0,633976.0042,
07/02/2018,Calamina 0.35*1000mm F- 1260,,4,29896.69,,21.20272155,,84.8108862,633891.1934,
07/02/2018,Calamina 0.35*1000mm F- 1261,,64.5,29832.19,,21.20272155,,1367.57554,632523.6178,
07/02/2018,ANULADA  F- 1263,,0,29832.19,,21.20272155,,0,632523.6178,
07/02/2018,Calamina 0.35*1000mm F- 1264,,960.48,28871.71,,21.20272155,,20364.79,612158.8278,
09/02/2018,Calamina 0.35*1000mm F- 1266,,8.8,28862.91,,21.20272155,,186.5839496,611972.2439,
09/02/2018,Calamina 0.35*1000mm F- 1268,,40.6,28822.31,,21.20272155,,860.830495,611111.4134,
10/02/2018,Calamina 0.35*1000mm F- 1269,,16.4,28805.91,,21.20272155,,347.7246334,610763.6887,
10/02/2018,Calamina 0.35*1000mm F- 1271,,20.52,28785.39,,21.20272155,,435.0798462,610328.6089,
10/02/2018,Calamina 0.35*1000mm F- 1272,,56.5,28728.89,,21.20272155,,1197.953768,609130.6551,
14/02/2018,Calamina 0.35*1000mm F- 1273,,65.5,28663.39,,21.20272155,,1388.778262,607741.8769,
16/02/2018,Calamina 0.35*1000mm F- 1277,,10,28653.39,,21.20272155,,212.0272155,607529.8497,
17/02/2018,Calamina 0.35*1000mm F- 1278,,100,28553.39,,21.20272155,,2120.272155,605409.5775,
17/02/2018,Calamina 0.35*1000mm F- 1279,,5.5,28547.89,,21.20272155,,116.6149685,605292.9625,
17/02/2018,Calamina 0.35*1000mm F- 1280,,31.2,28516.69,,21.20272155,,661.5249124,604631.4376,
19/02/2018,Calamina 0.35*1000mm F- 1282,,60.5,28456.19,,21.20272155,,1282.764654,603348.673,
20/02/2018,Calamina 0.35*1000mm F- 1284,,38.75,28417.44,,21.20272155,,821.6054601,602527.0675,
20/02/2018,Calamina 0.35*1000mm F- 1285,,6.4,28411.04,,21.20272155,,135.6974179,602391.3701,
20/02/2018,Calamina 0.35*1000mm F- 1286,,6.25,28404.79,,21.20272155,,132.5170097,602258.8531,
22/02/2018,Calamina 0.35*1000mm F- 1287,,2.6,28402.19,,21.20272155,,55.12707603,602203.726,
23/02/2018,ANULADA F- 1290,,0,28402.19,,21.20272155,,0,602203.726,
23/02/2018,Calamina 0.35*1000mmF- 1291,,6,28396.19,,21.20272155,,127.2163293,602076.5097,
24/02/2018,Calamina 0.35*1000mm F- 1292,,75.2,28320.99,,21.20272155,,1594.444661,600482.065,
24/02/2018,Calamina 0.35*1000mm F- 1293,,2,28318.99,,21.20272155,,42.4054431,600439.6596,
26/02/2018,Calamina 0.35*1000mm F- 1295,,14,28304.99,,21.20272155,,296.8381017,600142.8215,
26/02/2018,Calamina 0.35*1000mm F- 1296,,10.5,28294.49,,21.20272155,,222.6285763,599920.1929,
26/02/2018,Calamina 0.35*1000mm F- 1297,,4.56,28289.93,,21.20272155,,96.68441027,599823.5085,
28/02/2018,Calamina 0.35*1000mm F- 1301,,27,28262.93,,21.20272155,,572.4734819,599251.035,
01/03/2018,Calamina 0.35*1000mm F- 1306,,12.8,28250.13,,21.20272155,,271.3948359,598979.6402,
01/03/2018,Calamina 0.35*1000mm F- 1307,,20,28230.13,,21.20272155,,424.054431,598555.5857,
03/03/2018,Calamina 0.35*1000mm F- 1309,,20,28210.13,,21.20272155,,424.054431,598131.5313,
03/03/2018,Calamina 0.35*1000mm F- 1310,,14,28196.13,,21.20272155,,296.8381017,597834.6932,
03/03/2018,Calamina 0.35*1000mm F- 1311,,260,27936.13,,21.20272155,,5512.707603,592321.9856,
03/03/2018,Calamina 0.35*1000mm F- 1313,,6.4,27929.73,,21.20272155,,135.6974179,592186.2882,
05/03/2018,Calamina 0.35*1000mm F- 1314,,56,27873.73,,21.20272155,,1187.352407,590998.9358,
05/03/2018,Calamina 0.35*1000mm F- 1315,,40.7,27833.03,,21.20272155,,862.9507671,590135.985,
05/03/2017,Calamina 0.35*1000mm F- 1316,,25.9,27807.13,,21.20272155,,549.1504882,589586.8345,
05/06/2018,Calamina 0.35*1000mm F- 1317,,122.85,27684.28,,21.20272155,,2604.754343,586982.0802,
08/03/2018,Calamina 0.35*1000mm F- 1323,,59.9,27624.38,,21.20272155,,1270.043021,585712.0372,
08/03/2018,Calamina 0.35*1000mm F- 1324,,16.2,27608.18,,21.20272155,,343.4840891,585368.5531,
08/03/2018,Calamina 0.35*1000mm  F- 1325,,35,27573.18,,21.20272155,,742.0952543,584626.4578,
09/03/2018,Calamina 0.35*1000mm F- 1327,,1.3,27571.88,,21.20272155,,27.56353802,584598.8943,
09/03/2018,Calamina 0.35*1000mm F- 1328,,81,27490.88,,21.20272155,,1717.420446,582881.4738,
10/03/2018,Calamina 0.35*1000mm  F- 1329,,3,27487.88,,21.20272155,,63.60816465,582817.8657,
10/03/2018,Calamina 0.35*1000mm F- 1330,,5.5,27482.38,,21.20272155,,116.6149685,582701.2507,
10/03/2018,Calamina 0.35*1000mm F- 1331,,34.4,27447.98,,21.20272155,,729.3736214,581971.8771,
12/03/2018,Calamina 0.35*1000mm F- 1333,,34.71,27413.27,,21.20272155,,735.946465,581235.9306,
12/03/2018,Calamina 0.35*1000mm F- 1334,,330,27083.27,,21.20272155,,6996.898112,574239.0325,
12/03/2018,Calamina 0.35*1000mm F- 1336,,7.74,27075.53,,21.20272155,,164.1090648,574074.9234,
12/03/2018,Calamina 0.35*1000mm F- 1337,,22,27053.53,,21.20272155,,466.4598741,573608.4636,
12/03/2018,Calamina 0.35*1000mm F- 1338,,142,26911.53,,21.20272155,,3010.78646,570597.6771,
13/03/2018,Calamina 0.35*1000mm F- 1339,,8.8,26902.73,,21.20272155,,186.5839496,570411.0931,
15/03/2018,Calamina 0.35*1000mm F- 1343,,28.93,26873.8,,21.20272155,,613.3947345,569797.6984,
16/03/2018,Calamina 0.35*1000mm F- 1344,,35.1,26838.7,,21.20272155,,744.2155264,569053.4829,
17/03/2018,Calamina 0.35*1000mm F- 1348,,74.9,26763.8,,21.20272155,,1588.083844,567465.399,
19/03/2018,Calamina 0.35*1000mm F- 1350,,26,26737.8,,21.20272155,,551.2707603,566914.1283,
19/03/2018,Calamina 0.35*1000mm F- 1351,,36.4,26701.4,,21.20272155,,771.7790645,566142.3492,
19/03/2018,Calamina 0.35*1000mm F- 1352,,20.2,26681.2,,21.20272155,,428.2949753,565714.0542,
20/03/2018,Calamina 0.35*1000mm F- 1354,,6,26675.2,,21.20272155,,127.2163293,565586.8379,
22/03/2018,Calamina 0.35*1000mm F- 1355,,2,26673.2,,21.20272155,,42.4054431,565544.4325,
28/03/2018,Calamina 0.35*1000mm F- 1363,,5.5,26667.7,,21.20272155,,116.6149685,565427.8175,
31/03/2018,Calamina 0.35*1000mm F- 1366,,22.5,26645.2,,21.20272155,,477.0612349,564950.7563,
03/04/2018,Calamina 0.35*1000mm F- 1370,,42,26603.2,,21.20272155,,890.5143051,564060.242,
04/04/2018,Calamina 0.35*1000mm F- 1371,,11,26592.2,,21.20272155,,233.2299371,563827.012,
04/04/2018,Calamina 0.35*1000mm F- 1372,,4.5,26587.7,,21.20272155,,95.41224698,563731.5998,
06/04/2018,ANULADA F- 1374,,0,26587.7,,21.20272155,,0,563731.5998,
06/04/2018,Calamina 0.35*1000mm F- 1375,,42.5,26545.2,,21.20272155,,901.1156659,562830.4841,
07/04/2018,Calamina 0.35*1000mm F- 1377,,161,26384.2,,21.20272155,,3413.63817,559416.8459,
09/04/2018,Calamina 0.35*1000mm F- 1380,,4.8,26379.4,,21.20272155,,101.7730634,559315.0729,
09/04/2018,Calamina 0.35*1000mm F- 1381,,4.8,26374.6,,21.20272155,,101.7730634,559213.2998,
09/04/2018,Calamina 0.35*1000mm F-1382 ,,15,26359.6,,21.20272155,,318.0408233,558895.259,
11/04/2018,Calamina 0.35*1000mm F- 1389,,57.6,26302,,21.20272155,,1221.276761,557673.9822,
11/04/2018,Calamina 0.35*1000mm F- 1391,,1.4,26300.6,,21.20272155,,29.68381017,557644.2984,
13/04/2018,Calamina 0.35*1000mm F- 1394,,38.64,26261.96,,21.20272155,,819.2731607,556825.0253,
13/04/2018,Compra Bobinas de acero N°280.35*1000mm C-6646,15000,,41261.96,23.59566533,,353934.98,,910760.0053,
13/04/2018,Calamina 0.35*1000mm F- 1396,,46.35,41215.61,,22.07263071,,1023.066433,909736.9388,
14/04/2018,ANULADA F- 1399,,0,41215.61,,22.07263071,,0,909736.9388,
14/04/2018,Calamina 0.35*1000mm F- 1400,,7,41208.61,,22.07263071,,154.5084149,909582.4304,
14/04/2018,ANULADA F- 1402,,0,41208.61,,22.07263071,,0,909582.4304,
17/04/2018,Calamina 0.35*1000mm F- 1406,,23.2,41185.41,,22.07263071,,512.0850324,909070.3454,
17/04/2018,Calamina 0.35*1000mm F- 1407,,22,41163.41,,22.07263071,,485.5978755,908584.7475,
17/04/2018,Calamina 0.35*1000mm F- 1408,,38.4,41125.01,,22.07263071,,847.5890191,907737.1585,
17/04/2018,Calamina 0.35*1000mm F- 1412,,139.1,40985.91,,22.07263071,,3070.302931,904666.8556,
18/04/2018,Calamina 0.35*1000mm F- 1415,,5.1,40980.81,,22.07263071,,112.5704166,904554.2851,
19/04/2018,Calamina 0.35*1000mm F- 1416,,23.5,40957.31,,22.07263071,,518.7068216,904035.5783,
24/04/2018,Calamina 0.35*1000mm F- 1431,,124.1,40833.21,,22.07263071,,2739.213471,901296.3648,
26/04/2018,Calamina 0.35*1000mm F- 1432,,72,40761.21,,22.07263071,,1589.229411,899707.1354,
27/04/2018,Calamina 0.35*1000mm F- 1435,,7.5,40753.71,,22.07263071,,165.5447303,899541.5907,
28/04/2018,Calamina 0.35*1000mm F- 1436,,72.8,40680.91,,22.07263071,,1606.887515,897934.7032,
30/04/2018,Calamina 0.35*1000mm F- 1438,,2.4,40678.51,,22.07263071,,52.97431369,897881.7289,
30/04/2018,Calamina 0.35*1000mm F- 1439,,37.2,40641.31,,22.07263071,,821.1018622,897060.627,
30/04/2018,Calamina 0.35*1000mm F- 1440,,12,40629.31,,22.07263071,,264.8715685,896795.7554,
30/04/2018,Calamina 0.35*1000mm F- 1441,,63.3,40566.01,,22.07263071,,1397.197524,895398.5579,
30/04/2018,Calamina 0.35*1000mm F- 1442,,145.9,40420.11,,22.07263071,,3220.39682,892178.1611,
02/05/2018,Calamina 0.35*1000mm F- 1443,,5.2,40414.91,,22.07263071,,114.7776797,892063.3834,
03/05/2018,Calamina 0.35*1000mm F- 1445,,118.3,40296.61,,22.07263071,,2611.192212,889452.1912,
04/05/2018,Calamina 0.35*1000mm F- 1447,,5,40291.61,,22.07263071,,110.3631535,889341.8281,
04/05/2018,Calamina 0.35*1000mm F- 1448,,9,40282.61,,22.07263071,,198.6536763,889143.1744,
09/05/2018,Calamina 0.35*1000mm F- 1452,,2.5,40280.11,,22.07263071,,55.18157676,889087.9928,
10/05/2018,Calamina 0.35*1000mm F- 1453,,72.8,40207.31,,22.07263071,,1606.887515,887481.1053,
12/05/2018,Calamina 0.35*1000mm F- 1454,,54,40153.31,,22.07263071,,1191.922058,886289.1832,
12/05/2018,Calamina 0.35*1000mm F- 1456,,86.5,40066.81,,22.07263071,,1909.282556,884379.9007,
16/05/2018,Calamina 0.35*1000mm F- 1457,,30,40036.81,,22.07263071,,662.1789212,883717.7218,
16/05/2018,Calamina 0.35*1000mm  F- 1458,,129.8,39907.01,,22.07263071,,2865.027466,880852.6943,
18/05/2018,Calamina 0.35*1000mm  F- 1459,,2.5,39904.51,,22.07263071,,55.18157676,880797.5127,
19/05/2018,Calamina 0.35*1000mm  F- 1460,,21,39883.51,,22.07263071,,463.5252448,880333.9875,
21/05/2018,Calamina 0.35*1000mm  F- 1462,,78.9,39804.61,,22.07263071,,1741.530563,878592.4569,
29/05/2018,Calamina 0.35*1000mm  F- 1465,,1,39803.61,,22.07263071,,22.07263071,878570.3843,
29/05/2018,Calamina 0.35*1000mm  F- 1467,,8.4,39795.21,,22.07263071,,185.4100979,878384.9742,
29/05/2018,Calamina 0.35*1000mm  F- 1468,,4,39791.21,,22.07263071,,88.29052282,878296.6837,
29/05/2018,Calamina 0.35*1000mm  F- 1470,,51.6,39739.61,,22.07263071,,1138.947744,877157.7359,
30/05/2018,Calamina 0.35*1000mm F- 1473,,94.22,39645.39,,22.07263071,,2079.683265,875078.0526,
01/06/2018,Calamina 0.35*1000mm  F- 1477,,13.7,39631.69,,22.07263071,,302.3950407,874775.6576,
01/06/2018,Calamina 0.35*1000mm F- 1478,,39.2,39592.49,,22.07263071,,865.2471237,873910.4105,
01/06/2018,Calamina 0.35*1000mm F- 1479,,6.1,39586.39,,22.07263071,,134.6430473,873775.7674,
05/06/2018,Calamina 0.35*1000mm F- 1483,,2.5,39583.89,,22.07263071,,55.18157676,873720.5859,
05/06/2018,Calamina 0.35*1000mm F- 1484,,24,39559.89,,22.07263071,,529.7431369,873190.8427,
06/06/2018,Calamina 0.35*1000mm F- 1486,,32.5,39527.39,,22.07263071,,717.3604979,872473.4822,
12/06/2018,Calamina 0.35*1000mm F- 1487,,2.5,39524.89,,22.07263071,,55.18157676,872418.3006,
12/06/2018,Calamina 0.35*1000mm F- 1488,,16.75,39508.14,,22.07263071,,369.7165643,872048.5841,
13/06/2018,Calamina 0.35*1000mm F- 1491,,22.5,39485.64,,22.07263071,,496.6341909,871551.9499,
13/06/2018,Calamina 0.35*1000mm  F- 1492,,65,39420.64,,22.07263071,,1434.720996,870117.2289,
16/06/2018,Calamina 0.35*1000mm  F- 1493,,5.3,39415.34,,22.07263071,,116.9849427,870000.2439,
20/06/2018,Calamina 0.35*1000mm  F- 1498,,4,39411.34,,22.07263071,,88.29052282,869911.9534,
22/06/2018,Calamina 0.35*1000mm  F- 1500,,25,39386.34,,22.07263071,,551.8157676,869360.1377,
23/06/2018,Calamina 0.35*1000mm  F- 1501,,11.7,39374.64,,22.07263071,,258.2497793,869101.8879,
23/06/2018,ANULADA F- 1503,,0,39374.64,,22.07263071,,0,869101.8879,
23/06/2018,ANULADA F- 1504,,0,39374.64,,22.07263071,,0,869101.8879,
25/06/2018,Calamina 0.35*1000mm  F- 1506,,40,39334.64,,22.07263071,,882.9052282,868218.9826,
25/06/2018,Calamina 0.35*1000mm F- 1507,,57.4,39277.24,,22.07263071,,1266.969002,866952.0136,
27/06/2018,Calamina 0.35*1000mm F- 1508,,364.8,38912.44,,22.07263071,,8052.095681,858899.918,
29/06/2018,Calamina 0.35*1000mm  F- 1510,,21,38891.44,,22.07263071,,463.5252448,858436.3927,
03/07/2018,Calamina 0.35*1000mm  F- 1511,,10.75,38880.69,,22.07263071,,237.2807801,858199.1119,
05/07/2018,Calamina 0.35*1000mm  F- 1517,,14.35,38866.34,,22.07263071,,316.7422506,857882.3697,
06/07/2018,Calamina 0.35*1000mm  F- 1519,,9,38857.34,,22.07263071,,198.6536763,857683.716,
06/07/2018,Calamina 0.35*1000mm  F- 1520,,41.6,38815.74,,22.07263071,,918.2214373,856765.4946,
06/07/2018,Calamina 0.35*1000mm  F- 1521,,1.85,38813.89,,22.07263071,,40.8343668,856724.6602,
07/07/2018,Calamina 0.35*1000mm  F- 1522,,5,38808.89,,22.07263071,,110.3631535,856614.2971,
09/07/2018,Calamina 0.35*1000mm  F- 1524,,124.5,38684.39,,22.07263071,,2748.042523,853866.2545,
10/07/2018,Calamina 0.35*1000mm  F- 1525,,3,38681.39,,22.07263071,,66.21789212,853800.0366,
11/07/2018,Calamina 0.35*1000mm  F- 1527,,13.5,38667.89,,22.07263071,,297.9805145,853502.0561,
11/07/2018,Calamina 0.35*1000mm  F- 1529,,14.8,38653.09,,22.07263071,,326.6749344,853175.3812,
12/07/2018,Calamina 0.35*1000mm  F- 1530,,28.8,38624.29,,22.07263071,,635.6917643,852539.6894,
12/07/2018,Calamina 0.35*1000mm  F- 1531,,7.2,38617.09,,22.07263071,,158.9229411,852380.7665,
13/07/2018,Calamina 0.35*1000mm  F- 1532,,12,38605.09,,22.07263071,,264.8715685,852115.8949,
17/07/2018,Calamina 0.35*1000mm  F- 1536,,34,38571.09,,22.07263071,,750.469444,851365.4255,
17/07/2018,Calamina 0.35*1000mm  F- 1537,,5,38566.09,,22.07263071,,110.3631535,851255.0623,
18/07/2018,Calamina 0.35*1000mm  F- 1538,,81.5,38484.59,,22.07263071,,1798.919402,849456.1429,
18/07/2018,Calamina 0.35*1000mm  F- 1539,,6,38478.59,,22.07263071,,132.4357842,849323.7071,
18/07/2018,Calamina 0.35*1000mm  F- 1540,,30,38448.59,,22.07263071,,662.1789212,848661.5282,
19/07/2018,Calamina 0.35*1000mm  F- 1542,,43.2,38405.39,,22.07263071,,953.5376465,847707.9906,
20/07/2018,Calamina 0.35*1000mm  F- 1544,,9.8,38395.59,,22.07263071,,216.3117809,847491.6788,
21/07/2018,Calamina 0.35*1000mm  F- 1547,,40,38355.59,,22.07263071,,882.9052282,846608.7736,
24/07/2018,Calamina 0.35*1000mm  F- 1549,,20,38335.59,,22.07263071,,441.4526141,846167.3209,
24/07/2018,Calamina 0.35*1000mm  F- 1550,,5.1,38330.49,,22.07263071,,112.5704166,846054.7505,
25/07/2018,Calamina 0.35*1000mm  F- 1551,,40,38290.49,,22.07263071,,882.9052282,845171.8453,
26/07/2018,Calamina 0.35*1000mm  F- 1552,,15.75,38274.74,,22.07263071,,347.6439336,844824.2014,
26/07/2018,Calamina 0.35*1000mm  F- 1553,,47.85,38226.89,,22.07263071,,1056.175379,843768.026,
26/07/2018,Calamina 0.35*1000mm  F- 1554,,52,38174.89,,22.07263071,,1147.776797,842620.2492,
28/07/2018,Calamina 0.35*1000mm  F- 1555,,90,38084.89,,22.07263071,,1986.536763,840633.7124,
01/08/2018,Calamina 0.35*1000mm  F- 1559,,64,38020.89,,22.07263071,,1412.648365,839221.0641,
01/08/2018,Calamina 0.35*1000mm  F- 1560,,66,37954.89,,22.07263071,,1456.793627,837764.2704,
02/08/2018,Calamina 0.35*1000mm  F- 1561,,16,37938.89,,22.07263071,,353.1620913,837411.1083,
04/08/2018,Calamina 0.35*1000mm  F- 1563,,8,37930.89,,22.07263071,,176.5810456,837234.5273,
09/08/2018,Calamina 0.35*1000mm  F- 1566,,127.4,37803.49,,22.07263071,,2812.053152,834422.4741,
11/08/2018,Calamina 0.35*1000mm  F- 1568,,7,37796.49,,22.07263071,,154.5084149,834267.9657,
11/08/2018,Calamina 0.35*1000mm  F- 1569,,3,37793.49,,22.07263071,,66.21789212,834201.7478,
11/08/2018,Calamina 0.35*1000mm  F- 1570,,81,37712.49,,22.07263071,,1787.883087,832413.8648,
11/08/2018,Calamina 0.35*1000mm  F- 1571,,32,37680.49,,22.07263071,,706.3241826,831707.5406,
11/08/2018,Calamina 0.35*1000mm  F- 1572,,18,37662.49,,22.07263071,,397.3073527,831310.2332,
14/08/2018,Calamina 0.35*1000mm  F- 1573,,46.85,37615.64,,22.07263071,,1034.102749,830276.1305,
14/08/2018,Calamina 0.35*1000mm  F- 1574,,23.5,37592.14,,22.07263071,,518.7068216,829757.4236,
17/08/2018,Calamina 0.35*1000mm  F- 1576,,30,37562.14,,22.07263071,,662.1789212,829095.2447,
18/08/2018,Calamina 0.35*1000mm  F- 1577,,42,37520.14,,22.07263071,,927.0504896,828168.1942,
18/08/2018,Calamina 0.35*1000mm  F- 1583,,33.18,37486.96,,22.07263071,,732.3698868,827435.8243,
20/08/2018,Calamina 0.35*1000mm  F- 1584,,18,37468.96,,22.07263071,,397.3073527,827038.517,
20/08/2018,Calamina 0.35*1000mm  F- 1585,,8,37460.96,,22.07263071,,176.5810456,826861.9359,
21/08/2018,Calamina 0.35*1000mm  F- 1586,,3,37457.96,,22.07263071,,66.21789212,826795.7181,
23/08/2018,Calamina 0.35*1000mm  F- 1591,,6,37451.96,,22.07263071,,132.4357842,826663.2823,
23/08/2018,Calamina 0.35*1000mm  F- 1593,,13.2,37438.76,,22.07263071,,291.3587253,826371.9235,
24/08/2018,Calamina 0.35*1000mm  F- 1595,,79.5,37359.26,,22.07263071,,1754.774141,824617.1494,
28/08/2018,Calamina 0.35*1000mm  F- 1600,,83,37276.26,,22.07263071,,1832.028349,822785.1211,
28/08/2018,Calamina 0.35*1000mm  F- 1601,,90,37186.26,,22.07263071,,1986.536763,820798.5843,
28/08/2018,Calamina 0.35*1000mm  F- 1602,,248.6,36937.66,,22.07263071,,5487.255993,815311.3283,
30/08/2018,Calamina 0.35*1000mm  F- 1604,,84,36853.66,,22.07263071,,1854.100979,813457.2273,
31/08/2018,Calamina 0.35*1000mm  F- 1608,,8.8,36844.86,,22.07263071,,194.2391502,813262.9882,
31/08/2018,Calamina 0.35*1000mm  F- 1609,,93.6,36751.26,,22.07263071,,2065.998234,811196.9899,
31/08/2018,Calamina 0.35*1000mm  F- 1610,,67.6,36683.66,,22.07263071,,1492.109836,809704.8801,
01/09/2018,Calamina 0.35*1000mm  F- 1612,,2,36681.66,,22.07263071,,44.14526141,809660.7348,
01/09/2018,Calamina 0.35*1000mm  F- 1613,,8.8,36672.86,,22.07263071,,194.2391502,809466.4957,
03/09/2018,Calamina 0.35*1000mm  F- 1615,,3,36669.86,,22.07263071,,66.21789212,809400.2778,
04/09/2018,Calamina 0.35*1000mm  F- 1617,,84,36585.86,,22.07263071,,1854.100979,807546.1768,
04/08/2018,ANULADA  F- 1618,,0,36585.86,,22.07263071,,0,807546.1768,
04/09/2018,Calamina 0.35*1000mm  F- 1621,,45.3,36540.56,,22.07263071,,999.890171,806546.2866,
06/09/2018,Calamina 0.35*1000mm  F- 1623,,34.9,36505.66,,22.07263071,,770.3348116,805775.9518,
06/09/2018,Calamina 0.35*1000mm  F- 1625,,30,36475.66,,22.07263071,,662.1789212,805113.7729,
06/09/2018,Calamina 0.35*1000mm  F- 1626,,2.5,36473.16,,22.07263071,,55.18157676,805058.5913,
06/09/2018,Calamina 0.35*1000mm  F- 1627,,1.6,36471.56,,22.07263071,,35.31620913,805023.2751,
07/09/2018,Calamina 0.35*1000mm  F- 1628,,62,36409.56,,22.07263071,,1368.503104,803654.772,
07/09/2018,Calamina 0.35*1000mm  F- 1629,,42,36367.56,,22.07263071,,927.0504896,802727.7215,
10/09/2018,Calamina 0.35*1000mm  F- 1631,,45.85,36321.71,,22.07263071,,1012.030118,801715.6914,
10/09/2018,Calamina 0.35*1000mm  F- 1632,,99.3,36222.41,,22.07263071,,2191.812229,799523.8792,
10/09/2018,Calamina 0.35*1000mm  F-1633 ,,20,36202.41,,22.07263071,,441.4526141,799082.4266,
10/09/2018,ANULADA F- 1634,,0,36202.41,,22.07263071,,0,799082.4266,
12/09/2018,Calamina 0.35*1000mm  F- 1635,,2.2,36200.21,,22.07263071,,48.55978755,799033.8668,
15/09/2018,ANULADA  F- 1336,,0,36200.21,,22.07263071,,0,799033.8668,
20/09/2018,Calamina 0.35*1000mm  F- 1642,,12,36188.21,,22.07263071,,264.8715685,798768.9952,
20/09/2018,Calamina 0.35*1000mm  F- 1643,,19.2,36169.01,,22.07263071,,423.7945095,798345.2007,
22/09/2018,Calamina 0.35*1000mm  F- 1647,,98.5,36070.51,,22.07263071,,2174.154124,796171.0466,
22/09/2018,Calamina 0.35*1000mm  F- 1648,,116.2,35954.31,,22.07263071,,2564.839688,793606.2069,
24/09/2018,Calamina 0.35*1000mm  F- 1649,,9.8,35944.51,,22.07263071,,216.3117809,793389.8951,
25/09/2018,Calamina 0.35*1000mm  F- 1650,,13,35931.51,,22.07263071,,286.9441992,793102.9509,
26/09/2018,Calamina 0.35*1000mm  F- 1652,,1.5,35930.01,,22.07263071,,33.10894606,793069.842,
01/10/2018,Calamina 0.35*1000mm  F- 1657,,80,35850.01,,22.07263071,,1765.810456,791304.0315,
02/10/2018,Calamina 0.35*1000mm  F- 1658,,71.5,35778.51,,22.07263071,,1578.193095,789725.8384,
02/10/2018,Calamina 0.35*1000mm  F- 1659,,95.15,35683.36,,22.07263071,,2100.210812,787625.6276,
02/10/2018,Calamina 0.35*1000mm  F- 1660,,39,35644.36,,22.07263071,,860.8325975,786764.795,
02/10/2018,Calamina 0.35*1000mm  F- 1661,,61.5,35582.86,,22.07263071,,1357.466788,785407.3282,
02/10/2018,Calamina 0.35*1000mm  F- 1662,,144,35438.86,,22.07263071,,3178.458822,782228.8694,
03/10/2018,Calamina 0.35*1000mm  F- 1663,,4.85,35434.01,,22.07263071,,107.0522589,782121.8171,
04/10/2018,Calamina 0.35*1000mm  F- 1665,,52,35382.01,,22.07263071,,1147.776797,780974.0403,
