FECHA,DETALLE,ENTRADA,SALIDA,SALDO ,ADQ.,PROM.,DEBE,HABER,SALDO
29/09/2015,Venta Calamina RAL F- 2033,,65.5,8407.095,,25.89006014,,1695.798939,217660.1952
29/09/2015,Venta Calamina RAL F- 2034,,13.65,8393.445,,25.89006014,,353.3993209,217306.7958
02/10/2015,Venta Calamina RAL F- 2040,,6.3,8387.145,,25.89006014,,163.1073789,217143.6885
03/10/2015,Venta Calamina RAL F- 2043,,23.8875,8363.2575,,25.89006014,,618.4488116,216525.2396
03/10/2015,Venta Calamina RAL F- 2044,,5.775,8357.4825,,25.89006014,,149.5150973,216375.7246
03/10/2015,Venta Calamina RAL F- 2045,,22.05,8335.4325,,25.89006014,,570.8758261,215804.8487
05/10/2015,Venta Calamina RAL F- 2047,,4.725,8330.7075,,25.89006014,,122.3305342,215682.5182
05/10/2015,Venta Calamina RAL F- 2049,,3.15,8327.5575,,25.89006014,,81.55368944,215600.9645
06/10/2015,Venta Calamina RAL F- 2050,,6,8321.5575,,25.89006014,,155.3403608,215445.6241
07/10/2015,Venta Calamina RAL F- 2054,,2.5,8319.0575,,25.89006014,,64.72515035,215380.899
08/10/2015,Venta Calamina RAL F- 2056,,2,8317.0575,,25.89006014,,51.78012028,215329.1189
08/10/2015,Venta Calamina RAL F- 2058,,456.7375,7860.32,,25.89006014,,11824.96134,203504.1575
09/10/2015,Venta Calamina RAL F- 2059,,13,7847.32,,25.89006014,,336.5707818,203167.5867
10/10/2015,Venta Calamina RAL F- 2065,,197,7650.32,,25.89006014,,5100.341848,198067.2449
10/10/2015,Venta Calamina RAL F- 2069,,6.3,7644.02,,25.89006014,,163.1073789,197904.1375
12/10/2015,Venta Calamina RAL F- 2070,,113.4,7530.62,,25.89006014,,2935.93282,194968.2047
12/10/2015,Venta Calamina RAL F- 2072,,47.525,7483.095,,25.89006014,,1230.425108,193737.7796
13/10/2015,Venta Calamina RAL F- 2074,,13.65,7469.445,,25.89006014,,353.3993209,193384.3803
13/10/2015,Venta Calamina RAL F- 2075,,18.25,7451.195,,25.89006014,,472.4935976,192911.8867
13/10/2015,Venta Calamina RAL F- 2076,,14.7,7436.495,,25.89006014,,380.5838841,192531.3028
13/10/2015,Venta Calamina RAL F- 2077,,85.575,7350.92,,25.89006014,,2215.541897,190315.7609
14/10/2015,Venta Calamina RAL F- 2078,,50.4,7300.52,,25.89006014,,1304.859031,189010.9019
15/10/2015,Venta Calamina RAL F- 2080,,30.875,7269.645,,25.89006014,,799.3556068,188211.5463
17/10/2015,Venta Calamina RAL F- 2083,,0.5,7269.145,,25.89006014,,12.94503007,188198.6012
17/10/2015,Venta Calamina RAL F- 2084,,274.9875,6994.1575,,25.89006014,,7119.442913,181079.1583
17/10/2015,Venta Calamina RAL F- 2085,,12.5,6981.6575,,25.89006014,,323.6257518,180755.5326
17/10/2015,Venta Calamina RAL F- 2088,,59.0625,6922.595,,25.89006014,,1529.131677,179226.4009
19/10/2015,Venta Calamina RAL F- 2091,,514.125,6408.47,,25.89006014,,13310.72717,165915.6737
20/10/2015,Venta Calamina RAL F- 2093,,10.2375,6398.2325,,25.89006014,,265.0494907,165650.6242
20/10/2015,Venta Calamina RAL F- 2094,,220.4875,6177.745,,25.89006014,,5708.434635,159942.1896
20/10/2015,Venta Calamina RAL F- 2095,,63.055,6114.69,,25.89006014,,1632.497742,158309.6918
21/10/2015,Venta Calamina RAL F- 2096,,95.0375,6019.6525,,25.89006014,,2460.526591,155849.1653
22/10/2015,Venta Calamina RAL F- 2098,,14.7,6004.9525,,25.89006014,,380.5838841,155468.5814
23/10/2015,Venta Calamina RAL F- 2099,,68.65,5936.3025,,25.89006014,,1777.352629,153691.2287
23/10/2015,Venta Calamina RAL F- 2101,,1.575,5934.7275,,25.89006014,,40.77684472,153650.4519
23/10/2015,Venta Calamina RAL F- 2104,,2,5932.7275,,25.89006014,,51.78012028,153598.6718
24/10/2015,Venta Calamina RAL F- 2106,,111.825,5820.9025,,25.89006014,,2895.155975,150703.5158
24/10/2015,Venta Calamina RAL F- 2109,,236.6375,5584.265,,25.89006014,,6126.559107,144576.9567
26/10/2015,Venta Calamina RAL F- 2110,,46.1625,5538.1025,,25.89006014,,1195.149901,143381.8068
26/10/2015,Venta Calamina RAL F- 2112,,3.9375,5534.165,,25.89006014,,101.9421118,143279.8647
27/10/2015,Venta Calamina RAL F- 2115,,44.8875,5489.2775,,25.89006014,,1162.140075,142117.7246
27/10/2015,Venta Calamina RAL F- 2117,,1.05,5488.2275,,25.89006014,,27.18456315,142090.54
28/10/2015,Venta Calamina RAL F- 2118,,78.6,5409.6275,,25.89006014,,2034.958727,140055.5813
28/10/2015,Venta Calamina RAL F- 2119,,2.3625,5407.265,,25.89006014,,61.16526708,139994.416
28/10/2015,Venta Calamina RAL F- 2120,,289.4875,5117.7775,,25.89006014,,7494.848785,132499.5673
30/10/2015,Venta Calamina RAL F- 2126,,3.3075,5114.47,,25.89006014,,85.63137392,132413.9359
30/10/2015,Venta Calamina RAL F- 2128,,861,4253.47,,25.89006014,,22291.34178,110122.5941
31/10/2015,ANULADO F- 2130,,0,4253.47,,25.89006014,,0,110122.5941
31/10/2015,Venta Calamina RAL F- 2131,,13.125,4240.345,,25.89006014,,339.8070393,109782.7871
31/10/2015,Venta Calamina RAL F- 2134,,56.7,4183.645,,25.89006014,,1467.96641,108314.8207
03/11/2015,Venta Calamina RAL F- 2135,,3.15,4180.495,,25.89006014,,81.55368944,108233.267
03/11/2015,Venta Calamina RAL F- 2136,,0.525,4179.97,,25.89006014,,13.59228157,108219.6747
04/11/2015,Venta Calamina RAL F- 2140,,347.91,3832.06,,25.89006014,,9007.410824,99212.26386
04/11/2015,Venta Calamina RAL F- 2142,,6.3,3825.76,,25.89006014,,163.1073789,99049.15648
05/11/2015,Venta Calamina RAL F- 2145,,45.5,3780.26,,25.89006014,,1177.997736,97871.15875
05/11/2015,ANULADO  F- 2147,,0,3780.26,,25.89006014,,0,97871.15875
05/11/2015,Venta Calamina RAL F- 2148,,217.275,3562.985,,25.89006014,,5625.262817,92245.89593
06/11/2015,Venta Calamina RAL F- 2152,,58.125,3504.86,,25.89006014,,1504.859746,90741.03619
07/11/2015,Venta Calamina RAL F- 2154,,10.5,3494.36,,25.89006014,,271.8456315,90469.19055
10/11/2015,Venta Calamina RAL F- 2157,,2.625,3491.735,,25.89006014,,67.96140787,90401.22915
11/11/2015,Venta Calamina RAL F- 2158,,6.3,3485.435,,25.89006014,,163.1073789,90238.12177
11/11/2015,Venta Calamina RAL F- 2159,,5.25,3480.185,,25.89006014,,135.9228157,90102.19895
13/11/2015,Venta Calamina RAL F- 2166,,5.25,3474.935,,25.89006014,,135.9228157,89966.27614
13/11/2015,Venta Calamina RAL F- 2167,,7.0875,3467.8475,,25.89006014,,183.4958012,89782.78033
19/11/2015,Venta Calamina RAL F- 2183,,2.1,3465.7475,,25.89006014,,54.3691263,89728.41121
20/11/2015,Venta Calamina RAL F- 2189,,4.2,3461.5475,,25.89006014,,108.7382526,89619.67296
21/11/2015,Venta Calamina RAL F- 2195,,121.5375,3340.01,,25.89006014,,3146.613184,86473.05977
23/11/2015,Venta Calamina RAL F- 2199,,3,3337.01,,25.89006014,,77.67018042,86395.38959
24/11/2015,Venta Calamina RAL F- 2201,,2,3335.01,,25.89006014,,51.78012028,86343.60947
26/11/2015,Venta Calamina RAL F- 2207,,10,3325.01,,25.89006014,,258.9006014,86084.70887
30/11/2015,Venta Calamina RAL F- 2213,,4,3321.01,,25.89006014,,103.5602406,85981.14863
30/11/2015,Venta Calamina RAL F- 2214,,8,3313.01,,25.89006014,,207.1204811,85774.02815
02/01/2016,INVENTARIO INICIAL ,3313.01,,3313.01,25.85820447,,85668.49,,85668.49
28/01/2016,Venta Calamina RAL F- 02,,156.475,3156.535,,25.85820447,,4046.162545,81622.32746
28/01/2016,Venta Calamina RAL F- 04,,105.85,3050.685,,25.85820447,,2737.090943,78885.23651
29/01/2016,Venta Calamina RAL F- 06,,56.3375,2994.3475,,25.85820447,,1456.786594,77428.44992
30/01/2016,Venta Calamina RAL F- 10,,105.7,2888.6475,,25.85820447,,2733.212213,74695.2377
30/01/2016,Venta Calamina RAL F- 12,,5.25,2883.3975,,25.85820447,,135.7555735,74559.48213
01/02/2016,ANULADA F-14,,0,2883.3975,,25.85820447,,0,74559.48213
01/02/2016,Venta Calamina RAL F- 15,,121.4625,2761.935,,25.85820447,,3140.802161,71418.67997
02/02/2016,Venta Calamina RAL F- 16,,18.5375,2743.3975,,25.85820447,,479.3464654,70939.3335
06/02/2016,Venta Calamina RAL F- 19,,12.8375,2730.56,,25.85820447,,331.9546999,70607.3788
06/02/2016,Venta Calamina RAL F- 21,,15.75,2714.81,,25.85820447,,407.2667204,70200.11208
13/02/2016,Venta Calamina RAL F- 31,,1,2713.81,,25.85820447,,25.85820447,70174.25388
13/02/2016,Venta Calamina RAL F- 32,,89.25,2624.56,,25.85820447,,2307.844749,67866.40913
15/02/2016,Venta Calamina RAL F- 34,,9.35,2615.21,,25.85820447,,241.7742118,67624.63492
15/02/2016,Venta Calamina RAL F- 36,,59.85,2555.36,,25.85820447,,1547.613538,66077.02138
15/02/2016,Venta Calamina RAL F- 37,,17.5375,2537.8225,,25.85820447,,453.4882609,65623.53312
10/03/2016,Venta Calamina RAL F- 92,,2,2535.8225,,25.85820447,,51.71640895,65571.81671
08/04/2016,Venta Calamina RAL F- 157,,322.32,2213.5025,,25.85820447,,8334.616466,57237.20025
20/05/2016,Venta Calamina RAL F- 233,,0.6,2212.9025,,25.85820447,,15.51492268,57221.68532
03/06/2016,Venta Calamina RAL F- 263,,204.4875,2008.415,,25.85820447,,5287.679587,51934.00574
07/07/2016,Venta Calamina RAL F- 310,,80.85,1927.565,,25.85820447,,2090.635832,49843.3699
15/07/2016,Venta Calamina RAL F- 316,,84.525,1843.04,,25.85820447,,2185.664733,47657.70517
01/08/2016,Venta Calamina RAL F- 324,,726.75,1116.29,,25.85820447,,18792.4501,28865.25507
05/08/2016,Venta Calamina RAL F- 327,,18.9,1097.39,,25.85820447,,488.7200645,28376.53501
19/08/2016,Venta Calamina RAL F- 338,,37.8,1059.59,,25.85820447,,977.4401291,27399.09488
19/09/2016,Venta Calamina RAL F- 361,,112.5725,947.0175,,25.85820447,,2910.922723,24488.17215
21/09/2016,Venta Calamina RAL F- 367,,86.5875,860.43,,25.85820447,,2238.99728,22249.17487
02/01/2016,INVENTARIO INICIAL ,860.43,,860.43,25.86,,22249.17,,22249.17
03/01/2017,Compra poliza C 27653,30381.3,,31241.73,20.21,,613891,,636140.17
17/03/2017,Venta Calamina 0.40mm RAL# 26 F- 695,,139.65,31102.08,,20.36,,2843.54,633296.63
17/03/2017,Venta Calamina 0.40mm RAL# 26 F- 698,,11.81,31090.27,,20.36,,240.52,633056.11
17/03/2017,Venta Calamina 0.40mm RAL# 26 F- 699,,60.9,31029.37,,20.36,,1240.04,631816.07
18/03/2017,Venta Calamina 0.40mm RAL# 26 F- 700,,44.1,30985.27,,20.36,,897.96,630918.11
18/03/2017,Venta Calamina 0.40mm RAL# 26 F- 701,,2,30983.27,,20.36,,40.72,630877.39
20/03/2017,Venta Calamina 0.40mm RAL# 26 F- 704,,66.94,30916.33,,20.36,,1362.97,629514.42
21/03/2017,Venta Calamina 0.40mm RAL# 26 F- 707,,4.73,30911.61,,20.36,,96.21,629418.21
21/03/2017,Venta Calamina 0.40mm RAL# 26 F- 708,,5.25,30906.36,,20.36,,106.9,629311.31
23/03/2017,Venta Calamina 0.40mm RAL# 26 F- 711,,56.13,30850.23,,20.36,,1142.81,628168.5
24/03/2017,Venta Calamina 0.40mm RAL# 26 F- 712,,56.83,30793.41,,20.36,,1157.06,627011.43
24/03/2017,Venta Calamina 0.40mm RAL# 26 F- 713,,10.5,30782.91,,20.36,,213.8,626797.63
24/03/2017,Venta Calamina 0.40mm RAL# 26 F- 714,,121.28,30661.63,,20.36,,2469.39,624328.25
27/03/2017,Venta Calamina 0.40mm RAL# 26 F- 719,,30.11,30631.52,,20.36,,613.15,623715.1
27/03/2017,ANULADA F- 720,,0,30631.52,,20.36,,0,623715.1
27/03/2017,Venta Calamina 0.40mm RAL# 26 F- 721,,106.05,30525.47,,20.36,,2159.38,621555.72
28/03/2017,Venta Calamina 0.40mm RAL# 26 F- 724,,180.5,30344.97,,20.36,,3675.32,617880.4
30/03/2017,Venta Calamina 0.40mm RAL# 26 F- 732,,108.84,30236.13,,20.36,,2216.14,615664.27
31/03/2017,Venta Calamina 0.40mm RAL# 26 F- 733,,14.44,30221.69,,20.36,,293.97,615370.29
01/04/2017,Venta Calamina 0.40mm RAL# 26 F- 735,,9.45,30212.24,,20.36,,192.42,615177.88
01/04/2017,Venta Calamina 0.40mm RAL# 26 F- 736,,1.3,30210.94,,20.36,,26.47,615151.4
01/04/2017,Venta Calamina 0.40mm RAL# 26 F- 737,,103.65,30107.29,,20.36,,2110.51,613040.9
03/04/2017,Venta Calamina 0.40mm RAL# 26 F- 739,,0.73,30106.56,,20.36,,14.86,613026.03
03/04/2017,Venta Calamina 0.40mm RAL# 26 F- 741,,86.63,30019.94,,20.36,,1763.85,611262.19
04/04/2017,Venta Calamina 0.40mm RAL# 26 F- 742,,151.34,29868.6,,20.36,,3081.52,608180.67
05/04/2017,Venta Calamina 0.40mm RAL# 26 F- 743,,31.5,29837.1,,20.36,,641.4,607539.27
05/04/2017,Venta Calamina 0.40mm RAL# 26 F- 744,,69.83,29767.28,,20.36,,1421.77,606117.5
05/04/2017,Venta Calamina 0.40mm RAL# 26 F- 748,,104.28,29663,,20.36,,2123.23,603994.27
06/04/2017,Venta Calamina 0.40mm RAL# 26 F- 749,,3.94,29659.06,,20.36,,80.17,603914.09
06/04/2017,Venta Calamina 0.40mm RAL# 26 F- 750,,7.35,29651.71,,20.36,,149.66,603764.43
11/04/2017,Venta Calamina 0.40mm RAL# 26 F- 751,,239.96,29411.75,,20.36,,4886.09,598878.35
12/04/2017,Venta Calamina 0.40mm RAL# 26 F- 753,,135.98,29275.78,,20.36,,2768.71,596109.64
13/04/2017,Venta Calamina 0.40mm RAL# 26 F- 758,,101.98,29173.8,,20.36,,2076.4,594033.24
17/04/2017,Venta Calamina 0.40mm RAL# 26 F- 766,,75.08,29098.73,,20.36,,1528.67,592504.57
18/04/2017,Venta Calamina 0.40mm RAL# 26 F- 771,,1,29097.73,,20.36,,20.36,592484.21
19/04/2017,Venta Calamina 0.40mm RAL# 26 F- 772,,12.6,29085.13,,20.36,,256.56,592227.65
19/04/2017,Venta Calamina 0.40mm RAL# 26 F- 774,,7.88,29077.25,,20.36,,160.35,592067.3
19/04/2017,Venta Calamina 0.40mm RAL# 26 F- 775,,281.19,28796.06,,20.36,,5725.5,586341.8
19/04/2017,Venta Calamina 0.40mm RAL# 26 F- 776,,157.67,28638.39,,20.36,,3210.46,583131.34
20/04/2017,Venta Calamina 0.40mm RAL# 26 F- 782,,9.45,28628.94,,20.36,,192.42,582938.92
20/04/2017,Venta Calamina 0.40mm RAL# 26 F- 783,,5.78,28623.17,,20.36,,117.59,582821.33
20/04/2017,Venta Calamina 0.40mm RAL# 26 F- 784,,190.03,28433.14,,20.36,,3869.27,578952.07
22/04/2017,Venta Calamina 0.40mm RAL# 26 F- 788,,28.88,28404.27,,20.36,,587.95,578364.12
22/04/2017,Venta Calamina 0.40mm RAL# 26 F- 789,,36.75,28367.52,,20.36,,748.3,577615.82
02/04/2017,Venta Calamina 0.40mm RAL# 26 F- 790,,126.79,28240.73,,20.36,,2581.63,575034.19
27/04/2017,Venta Calamina 0.40mm RAL# 26 F- 795,,1.05,28239.68,,20.36,,21.38,575012.81
06/05/2017,Venta Calamina 0.40mm RAL# 26 F- 809,,206.06,28033.62,,20.36,,4195.82,570816.99
06/05/2017,Venta Calamina 0.40mm RAL# 26 F- 810,,144.38,27889.24,,20.36,,2939.75,567877.24
06/05/2017,Venta Calamina 0.40mm RAL# 26 F- 811,,132.3,27756.94,,20.36,,2693.88,565183.37
06/05/2017,Venta Calamina 0.40mm RAL# 26 F- 812,,156.91,27600.03,,20.36,,3195.03,561988.33
08/05/2017,Venta Calamina 0.40mm RAL# 26 F- 813,,22.05,27577.98,,20.36,,448.98,561539.35
11/05/2017,Venta Calamina 0.40mm RAL# 26 F- 824,,4.2,27573.78,,20.36,,85.52,561453.83
11/05/2017,Venta Calamina 0.40mm RAL# 26 F- 825,,4.2,27569.58,,20.36,,85.52,561368.31
12/05/2017,Venta Calamina 0.40mm RAL# 26 F- 828,,122.13,27447.46,,20.36,,2486.69,558881.62
13/05/2017,Venta Calamina 0.40mm RAL# 26 F- 832,,101.06,27346.39,,20.36,,2057.82,556823.8
16/05/2017,Venta Calamina 0.40mm RAL# 26 F- 839,,127.93,27218.46,,20.36,,2604.89,554218.9
16/05/2017,Venta Calamina 0.40mm RAL# 26 F- 841,,3.68,27214.78,,20.36,,74.93,554143.97
18/05/2017,Venta Calamina 0.40mm RAL# 26 F- 842,,6.73,27208.05,,20.36,,137.04,554006.94
10/06/2017,Venta Calamina 0.40mm RAL# 26 F- 871,,369,26839.05,,20.36,,7513.53,546493.41
12/06/2017,Venta Calamina 0.40mm RAL# 26 F- 873,,31.5,26807.55,,20.36,,641.4,545852.01
16/06/2017,Venta Calamina 0.40mm RAL# 26 F- 878,,6.75,26800.8,,20.36,,137.44,545714.56
16/06/2017,Venta Calamina 0.40mm RAL# 26 F- 881,,1.15,26799.65,,20.36,,23.42,545691.15
16/06/2017,Venta Calamina 0.40mm RAL# 26 F- 883,,528.5,26271.15,,20.36,,10761.25,534929.9
17/06/2017,Venta Calamina 0.40mm RAL# 26 F- 885,,232.6,26038.55,,20.36,,4736.17,530193.73
19/06/2017,Venta Calamina 0.40mm RAL# 26 F- 888,,22.4,26016.15,,20.36,,456.11,529737.62
22/06/2017,Venta Calamina 0.40mm RAL# 26 F- 895,,73.5,25942.65,,20.36,,1496.6,528241.02
22/06/2017,Venta Calamina 0.40mm RAL# 26 F- 897,,68.9,25873.75,,20.36,,1402.93,526838.09
22/06/2017,Venta Calamina 0.40mm RAL# 26 F- 900,,2.8,25870.95,,20.36,,57.01,526781.08
24/06/2017,Venta Calamina 0.40mm RAL# 26 F- 905,,6.3,25864.65,,20.36,,128.28,526652.8
30/12/2017,Venta Calamina 0.40mm RAL# 26 F- 1194,,11,25853.65,,20.36,,223.98,526428.81
02/01/2018,INVENTARIO INICIAL ,25853.65,,25853.65,20.21,,522404.39,,522404.39
16/03/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1345,,277.2,25576.45,,20.21,,5601.16,516803.23
17/03/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1347,,27.56,25548.89,,20.21,,556.93,516246.29
23/03/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1356,,7.88,25541.01,,20.21,,159.12,516087.17
29/03/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1365,,6.31,25534.7,,20.21,,127.5,515959.67
02/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1367,,45.74,25488.96,,20.21,,924.26,515035.41
02/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1368,,32.03,25456.94,,20.21,,647.1,514388.31
03/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1369,,86.89,25370.05,,20.21,,1755.67,512632.64
05/04/2018,Venta Calamina 0.40*1000mm RAL1000 F- 1373,,8,25362.05,,20.21,,161.65,512470.99
06/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1376,,696,24666.05,,20.21,,14063.53,498407.46
09/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1383,,18.75,24647.3,,20.21,,378.87,498028.6
09/04/2018,Venta Calamina 0.40*1000mm RAL2009 F-1384 ,,7.35,24639.95,,20.21,,148.52,497880.08
10/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1385,,26.78,24613.17,,20.21,,541.02,497339.06
11/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1387,,146.74,24466.44,,20.21,,2965.01,494374.05
11/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1388,,8.99,24457.45,,20.21,,181.6,494192.45
11/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1390,,15.75,24441.7,,20.21,,318.25,493874.2
13/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1393,,24.6,24417.1,,20.21,,497.07,493377.13
13/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1395,,23.1,24394,,20.21,,466.76,492910.36
13/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1397,,16,24378,,20.21,,323.3,492587.06
13/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1398,,154.35,24223.65,,20.21,,3118.83,489468.24
16/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1403,,207.11,24016.54,,20.21,,4184.96,485283.28
16/04/2018,Venta Calamina 0.40*1000mm RAL2009 F-1404 ,,7.41,24009.12,,20.21,,149.78,485133.5
17/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1409,,432.08,23577.05,,20.21,,8730.6,476402.9
17/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1410,,88.73,23488.32,,20.21,,1792.8,474610.1
17/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1411,,40.18,23448.15,,20.21,,811.78,473798.32
18/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1413,,30.45,23417.7,,20.21,,615.28,473183.04
18/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1414,,57.75,23359.95,,20.21,,1166.91,472016.13
19/04/2018,ANULADA F- 1418,,0,23359.95,,20.21,,0,472016.13
19/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1419,,165.9,23194.05,,20.21,,3352.21,468663.92
19/04/2018,Venta Calamina 0.40*1000mm RAL2009  F- 1420,,27.04,23167.01,,20.21,,546.33,468117.59
21/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1423,,111.3,23055.71,,20.21,,2248.95,465868.64
21/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1424,,9.98,23045.74,,20.21,,201.56,465667.08
24/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1426,,4,23041.74,,20.21,,80.82,465586.26
27/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1433,,4,23037.74,,20.21,,80.82,465505.43
27/04/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1434,,2,23035.74,,20.21,,40.41,465465.02
02/05/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1444,,19.15,23016.59,,20.21,,386.95,465078.07
04/05/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1449,,45.9,22970.69,,20.21,,927.47,464150.61
05/05/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1450,,258.3,22712.39,,20.21,,5219.27,458931.34
04/06/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1481,,39,22673.39,,20.21,,788.04,458143.3
12/06/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1489,,12.5,22660.89,,20.21,,252.58,457890.72
19/06/2018,ANULADA F- 1496,,0,22660.89,,20.21,,0,457890.72
19/06/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1497,,86.63,22574.26,,20.21,,1750.36,456140.36
22/06/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1499,,93.75,22480.51,,20.21,,1894.33,454246.03
23/06/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1502,,2,22478.51,,20.21,,40.41,454205.61
04/07/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1514,,138.6,22339.91,,20.21,,2800.58,451405.03
19/09/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1640,,33.08,22306.84,,20.21,,668.32,450736.71
03/10/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1664,,71.66,22235.17,,20.21,,1448.03,449288.68
05/11/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1738,,4,22231.17,,20.21,,80.82,449207.86
19/12/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1847,,4,22227.17,,20.21,,80.82,449127.03
02/01/2019,Inventario Inicial ,,,22227.17375,20.20621421,,449127.0341,,449127.0341
09/01/2018,Venta Calamina 0.40*1000mm RAL2009 F- 1874,,83.75,22143.42375,,20.20621421,,1692.27044,447434.7636
21/01/2019,Venta Calamina 0.40*1000mm RAL2009 F- 1924,,28,22115.42375,,20.20621421,,565.7739979,446868.9896
30/01/2019,Venta Calamina 0.40*1000mm RAL2009 F- 1950,,42,22073.42375,,20.20621421,,848.6609968,446020.3286
12/02/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2032,,33,22040.42375,,20.20621421,,666.8050689,445353.5236
12/02/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2037,,680.58,21359.84375,,20.20621421,,13751.94527,431601.5783
13/02/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2038,,11.55,21348.29375,,20.20621421,,233.3817741,431368.1965
08/03/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2084,,2.6,21345.69375,,20.20621421,,52.53615694,431315.6604
11/03/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2085,,3,21342.69375,,20.20621421,,60.61864263,431255.0417
18/03/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2099,,143.89,21198.80375,,20.20621421,,2907.472163,428347.5696
20/03/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2103,,12.8625,21185.94125,,20.20621421,,259.9024303,428087.6671
23/03/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2107,,1,21184.94125,,20.20621421,,20.20621421,428067.4609
26/03/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2115,,24.6,21160.34125,,20.20621421,,497.0728696,427570.388
16/04/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2157,,48.0375,21112.30375,,20.20621421,,970.6560151,426599.732
25/04/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2174,,20.1,21092.20375,,20.20621421,,406.1449056,426193.5871
02/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2184,,110,20982.20375,,20.20621421,,2222.683563,423970.9036
03/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2186,,143.1,20839.10375,,20.20621421,,2891.509253,421079.3943
03/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2187,,148.84,20690.26375,,20.20621421,,3007.492923,418071.9014
03/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2188,,49.0875,20641.17625,,20.20621421,,991.87254,417080.0288
14/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2204,,37.38,20603.79625,,20.20621421,,755.3082872,416324.7206
15/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2207,,128.625,20475.17125,,20.20621421,,2599.024303,413725.6963
17/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2211,,70.95,20404.22125,,20.20621421,,1433.630898,412292.0654
31/05/2019,ANULADA F-2225 ,,0,20404.22125,,20.20621421,,0,412292.0654
31/05/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2230,,23.1,20381.12125,,20.20621421,,466.7635482,411825.3018
04/06/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2234,,5,20376.12125,,20.20621421,,101.031071,411724.2707
07/06/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2242,,47.125,20328.99625,,20.20621421,,952.2178446,410772.0529
19/06/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2267,,48.3,20280.69625,,20.20621421,,975.9601463,409796.0927
19/06/2019,Venta Calamina 0.40*1000mm RAL2009 F- 2268,,44.625,20236.07125,,20.20621421,,901.7023091,408894.3904
